id_indicador,nombre_del_indicador,unidad_de_medida,tipo_geografico,id_de_union_geografico,nombre_del_barrio,fecha_inicial,valor_del_dato,año,descripcion_temporal
375,Nitrogen dioxide (NO2),ppb,CD,308.0,Crown Heights and Prospect Heights (CD8),12/01/2018,23.6,2018.0,Winter -19
375,Nitrogen dioxide (NO2),ppb,CD,103.0,Lower East Side and Chinatown (CD3),12/01/2021,22.6,2021.0,Winter -22
375,Nitrogen dioxide (NO2),ppb,CD,303.0,Bedford Stuyvesant (CD3),12/01/2021,22.3,2021.0,Winter -22
375,Nitrogen dioxide (NO2),ppb,CD,403.0,Jackson Heights (CD3),01/01/2018,19.1,2018.0,Annual Average
375,Nitrogen dioxide (NO2),ppb,CD,403.0,Jackson Heights (CD3),12/01/2021,21.2,2021.0,Winter -22
375,Nitrogen dioxide (NO2),ppb,CD,303.0,Bedford Stuyvesant (CD3),06/01/2019,15.4,2019.0,Summer
375,Nitrogen dioxide (NO2),ppb,CD,403.0,Jackson Heights (CD3),06/01/2019,14.4,2019.0,Summer
365,Fine particles (PM 2.5),mcg/m3,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,06/01/2022,6.3,2022.0,Summer
375,Nitrogen dioxide (NO2),ppb,CD,403.0,Jackson Heights (CD3),12/01/2019,25.7,2019.0,Winter -20
386,Ozone (O3),ppb,UHF34,203.0,Bedford Stuyvesant - Crown Heights,06/01/2021,30.3,2021.0,Summer
386,Ozone (O3),ppb,UHF34,303.0,East Harlem,06/01/2022,31.6,2022.0,Summer
365,Fine particles (PM 2.5),mcg/m3,UHF42,309.0,Union Square - Lower East Side,01/01/2019,8.9,2019.0,Annual Average
375,Nitrogen dioxide (NO2),ppb,CD,112.0,Washington Heights and Inwood (CD12),06/01/2019,13.6,2019.0,Summer
375,Nitrogen dioxide (NO2),ppb,CD,310.0,Bay Ridge and Dyker Heights (CD10),12/01/2018,21.2,2018.0,Winter -19
375,Nitrogen dioxide (NO2),ppb,CD,112.0,Washington Heights and Inwood (CD12),12/01/2018,21.8,2018.0,Winter -19
375,Nitrogen dioxide (NO2),ppb,CD,112.0,Washington Heights and Inwood (CD12),01/01/2020,17.9,2020.0,Annual Average
375,Nitrogen dioxide (NO2),ppb,CD,205.0,Fordham and University Heights (CD5),01/01/2020,19.2,2020.0,Annual Average
375,Nitrogen dioxide (NO2),ppb,UHF42,302.0,Central Harlem - Morningside Heights,12/01/2018,24.7,2018.0,Winter -19
386,Ozone (O3),ppb,UHF34,304.0,Upper West Side,06/01/2022,29.9,2022.0,Summer
386,Ozone (O3),ppb,UHF34,203.0,Bedford Stuyvesant - Crown Heights,06/01/2022,33.7,2022.0,Summer
375,Nitrogen dioxide (NO2),ppb,UHF34,304.0,Upper West Side,06/01/2022,14.7,2022.0,Summer
365,Fine particles (PM 2.5),mcg/m3,UHF42,309.0,Union Square - Lower East Side,01/01/2020,7.8,2020.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,UHF34,303.0,East Harlem,01/01/2018,7.4,2018.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,UHF34,304.0,Upper West Side,06/01/2021,8.7,2021.0,Summer
365,Fine particles (PM 2.5),mcg/m3,UHF34,304.0,Upper West Side,12/01/2021,6.8,2021.0,Winter -22
386,Ozone (O3),ppb,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,06/01/2021,30.3,2021.0,Summer
386,Ozone (O3),ppb,UHF42,404.0,Bayside - Little Neck,06/01/2019,31.7,2019.0,Summer
365,Fine particles (PM 2.5),mcg/m3,UHF42,301.0,Washington Heights,01/01/2019,7.1,2019.0,Annual Average
375,Nitrogen dioxide (NO2),ppb,CD,110.0,Central Harlem (CD10),12/01/2018,24.8,2018.0,Winter -19
365,Fine particles (PM 2.5),mcg/m3,CD,110.0,Central Harlem (CD10),06/01/2019,8.2,2019.0,Summer
386,Ozone (O3),ppb,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,06/01/2022,33.7,2022.0,Summer
365,Fine particles (PM 2.5),mcg/m3,UHF34,302.0,Central Harlem - Morningside Heights,01/01/2021,6.8,2021.0,Annual Average
375,Nitrogen dioxide (NO2),ppb,UHF42,308.0,Greenwich Village - SoHo,01/01/2018,24.8,2018.0,Annual Average
386,Ozone (O3),ppb,CD,103.0,Lower East Side and Chinatown (CD3),06/01/2022,31.4,2022.0,Summer
386,Ozone (O3),ppb,CD,303.0,Bedford Stuyvesant (CD3),06/01/2022,33.2,2022.0,Summer
386,Ozone (O3),ppb,CD,403.0,Jackson Heights (CD3),06/01/2022,34.2,2022.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,308.0,Crown Heights and Prospect Heights (CD8),06/01/2020,7.0,2020.0,Summer
386,Ozone (O3),ppb,CD,308.0,Crown Heights and Prospect Heights (CD8),06/01/2019,29.7,2019.0,Summer
386,Ozone (O3),ppb,UHF42,203.0,Bedford Stuyvesant - Crown Heights,06/01/2022,33.7,2022.0,Summer
375,Nitrogen dioxide (NO2),ppb,UHF42,301.0,Washington Heights,12/01/2019,24.6,2019.0,Winter -20
386,Ozone (O3),ppb,UHF34,303.0,East Harlem,06/01/2018,28.8,2018.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,402.0,Woodside and Sunnyside (CD2),06/01/2018,9.8,2018.0,Summer
386,Ozone (O3),ppb,UHF34,303.0,East Harlem,06/01/2020,30.2,2020.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,308.0,Crown Heights and Prospect Heights (CD8),06/01/2019,8.2,2019.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,308.0,Crown Heights and Prospect Heights (CD8),12/01/2019,8.0,2019.0,Winter -20
365,Fine particles (PM 2.5),mcg/m3,CD,104.0,Clinton and Chelsea (CD4),06/01/2018,10.4,2018.0,Summer
375,Nitrogen dioxide (NO2),ppb,UHF42,303.0,East Harlem,01/01/2019,19.4,2019.0,Annual Average
375,Nitrogen dioxide (NO2),ppb,UHF42,308.0,Greenwich Village - SoHo,06/01/2022,16.6,2022.0,Summer
375,Nitrogen dioxide (NO2),ppb,CD,103.0,Lower East Side and Chinatown (CD3),06/01/2020,14.1,2020.0,Summer
375,Nitrogen dioxide (NO2),ppb,UHF42,308.0,Greenwich Village - SoHo,06/01/2018,21.5,2018.0,Summer
365,Fine particles (PM 2.5),mcg/m3,UHF42,302.0,Central Harlem - Morningside Heights,01/01/2022,6.2,2022.0,Annual Average
375,Nitrogen dioxide (NO2),ppb,CD,205.0,Fordham and University Heights (CD5),12/01/2018,23.1,2018.0,Winter -19
365,Fine particles (PM 2.5),mcg/m3,UHF42,202.0,Downtown - Heights - Slope,12/01/2018,8.2,2018.0,Winter -19
375,Nitrogen dioxide (NO2),ppb,UHF42,302.0,Central Harlem - Morningside Heights,06/01/2020,14.6,2020.0,Summer
375,Nitrogen dioxide (NO2),ppb,UHF42,304.0,Upper West Side,12/01/2018,25.3,2018.0,Winter -19
375,Nitrogen dioxide (NO2),ppb,UHF42,301.0,Washington Heights,12/01/2018,22.2,2018.0,Winter -19
375,Nitrogen dioxide (NO2),ppb,UHF42,301.0,Washington Heights,01/01/2020,18.1,2020.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,CD,106.0,Stuyvesant Town and Turtle Bay (CD6),01/01/2019,9.4,2019.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,CD,302.0,Fort Greene and Brooklyn Heights (CD2),01/01/2019,7.2,2019.0,Annual Average
375,Nitrogen dioxide (NO2),ppb,UHF34,304.0,Upper West Side,12/01/2021,22.1,2021.0,Winter -22
375,Nitrogen dioxide (NO2),ppb,UHF34,304.0,Upper West Side,06/01/2021,15.7,2021.0,Summer
386,Ozone (O3),ppb,UHF42,308.0,Greenwich Village - SoHo,06/01/2021,28.0,2021.0,Summer
375,Nitrogen dioxide (NO2),ppb,CD,207.0,Kingsbridge Heights and Bedford (CD7),06/01/2018,14.3,2018.0,Summer
375,Nitrogen dioxide (NO2),ppb,UHF42,302.0,Central Harlem - Morningside Heights,01/01/2019,19.7,2019.0,Annual Average
375,Nitrogen dioxide (NO2),ppb,UHF42,302.0,Central Harlem - Morningside Heights,01/01/2022,16.9,2022.0,Annual Average
386,Ozone (O3),ppb,CD,102.0,Greenwich Village and Soho (CD2),06/01/2020,28.5,2020.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,205.0,Fordham and University Heights (CD5),01/01/2022,6.1,2022.0,Annual Average
375,Nitrogen dioxide (NO2),ppb,CD,205.0,Fordham and University Heights (CD5),06/01/2020,15.2,2020.0,Summer
375,Nitrogen dioxide (NO2),ppb,CD,205.0,Fordham and University Heights (CD5),06/01/2019,14.9,2019.0,Summer
375,Nitrogen dioxide (NO2),ppb,CD,205.0,Fordham and University Heights (CD5),12/01/2019,25.5,2019.0,Winter -20
365,Fine particles (PM 2.5),mcg/m3,CD,103.0,Lower East Side and Chinatown (CD3),12/01/2018,9.8,2018.0,Winter -19
365,Fine particles (PM 2.5),mcg/m3,CD,103.0,Lower East Side and Chinatown (CD3),01/01/2020,7.5,2020.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,CD,103.0,Lower East Side and Chinatown (CD3),12/01/2019,10.0,2019.0,Winter -20
375,Nitrogen dioxide (NO2),ppb,UHF34,302.0,Central Harlem - Morningside Heights,12/01/2020,21.8,2020.0,Winter -21
365,Fine particles (PM 2.5),mcg/m3,CD,112.0,Washington Heights and Inwood (CD12),01/01/2022,6.3,2022.0,Annual Average
375,Nitrogen dioxide (NO2),ppb,CD,108.0,Upper East Side (CD8),06/01/2019,20.2,2019.0,Summer
375,Nitrogen dioxide (NO2),ppb,CD,112.0,Washington Heights and Inwood (CD12),12/01/2019,24.3,2019.0,Winter -20
386,Ozone (O3),ppb,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),06/01/2019,30.6,2019.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),12/01/2019,7.7,2019.0,Winter -20
365,Fine particles (PM 2.5),mcg/m3,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),06/01/2019,7.9,2019.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,109.0,Morningside Heights and Hamilton Heights (CD9),01/01/2022,6.2,2022.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,CD,411.0,Bayside and Little Neck (CD11),01/01/2022,5.6,2022.0,Annual Average
375,Nitrogen dioxide (NO2),ppb,CD,411.0,Bayside and Little Neck (CD11),06/01/2018,11.9,2018.0,Summer
365,Fine particles (PM 2.5),mcg/m3,UHF34,202.0,Downtown - Heights - Slope,01/01/2018,7.9,2018.0,Annual Average
375,Nitrogen dioxide (NO2),ppb,CD,302.0,Fort Greene and Brooklyn Heights (CD2),01/01/2019,19.9,2019.0,Annual Average
643,Annual vehicle miles traveled,per square mile,UHF42,303.0,East Harlem,01/01/2019,147.9,2019.0,
375,Nitrogen dioxide (NO2),ppb,CD,207.0,Kingsbridge Heights and Bedford (CD7),01/01/2019,16.2,2019.0,Annual Average
375,Nitrogen dioxide (NO2),ppb,CD,207.0,Kingsbridge Heights and Bedford (CD7),01/01/2022,15.8,2022.0,Annual Average
643,Annual vehicle miles traveled,per square mile,UHF42,304.0,Upper West Side,01/01/2019,143.5,2019.0,
386,Ozone (O3),ppb,CD,105.0,Midtown (CD5),06/01/2020,26.9,2020.0,Summer
643,Annual vehicle miles traveled,per square mile,UHF42,302.0,Central Harlem - Morningside Heights,01/01/2019,108.3,2019.0,
386,Ozone (O3),ppb,UHF42,301.0,Washington Heights,06/01/2019,27.7,2019.0,Summer
375,Nitrogen dioxide (NO2),ppb,UHF34,304.0,Upper West Side,01/01/2021,19.2,2021.0,Annual Average
375,Nitrogen dioxide (NO2),ppb,UHF42,307.0,Gramercy Park - Murray Hill,12/01/2019,34.2,2019.0,Winter -20
365,Fine particles (PM 2.5),mcg/m3,UHF34,302.0,Central Harlem - Morningside Heights,06/01/2022,7.1,2022.0,Summer
365,Fine particles (PM 2.5),mcg/m3,UHF42,308.0,Greenwich Village - SoHo,06/01/2019,10.8,2019.0,Summer
375,Nitrogen dioxide (NO2),ppb,UHF42,308.0,Greenwich Village - SoHo,12/01/2018,27.5,2018.0,Winter -19
375,Nitrogen dioxide (NO2),ppb,CD,403.0,Jackson Heights (CD3),01/01/2020,17.0,2020.0,Annual Average
386,Ozone (O3),ppb,UHF42,203.0,Bedford Stuyvesant - Crown Heights,06/01/2019,30.5,2019.0,Summer
375,Nitrogen dioxide (NO2),ppb,UHF34,203.0,Bedford Stuyvesant - Crown Heights,12/01/2018,23.2,2018.0,Winter -19
375,Nitrogen dioxide (NO2),ppb,UHF34,203.0,Bedford Stuyvesant - Crown Heights,01/01/2020,17.1,2020.0,Annual Average
375,Nitrogen dioxide (NO2),ppb,UHF34,303.0,East Harlem,12/01/2018,24.4,2018.0,Winter -19
375,Nitrogen dioxide (NO2),ppb,UHF34,303.0,East Harlem,01/01/2020,18.8,2020.0,Annual Average
375,Nitrogen dioxide (NO2),ppb,UHF34,304.0,Upper West Side,12/01/2018,25.3,2018.0,Winter -19
643,Annual vehicle miles traveled,per square mile,CD,402.0,Woodside and Sunnyside (CD2),01/01/2019,113.9,2019.0,
643,Annual vehicle miles traveled,per square mile,UHF42,309.0,Union Square - Lower East Side,01/01/2019,124.4,2019.0,
643,Annual vehicle miles traveled,per square mile,UHF42,203.0,Bedford Stuyvesant - Crown Heights,01/01/2019,82.6,2019.0,
375,Nitrogen dioxide (NO2),ppb,CD,103.0,Lower East Side and Chinatown (CD3),12/01/2018,25.6,2018.0,Winter -19
386,Ozone (O3),ppb,UHF34,302.0,Central Harlem - Morningside Heights,06/01/2021,28.5,2021.0,Summer
386,Ozone (O3),ppb,UHF42,307.0,Gramercy Park - Murray Hill,06/01/2019,24.0,2019.0,Summer
365,Fine particles (PM 2.5),mcg/m3,UHF42,202.0,Downtown - Heights - Slope,01/01/2021,7.1,2021.0,Annual Average
375,Nitrogen dioxide (NO2),ppb,CD,108.0,Upper East Side (CD8),01/01/2020,21.0,2020.0,Annual Average
375,Nitrogen dioxide (NO2),ppb,CD,110.0,Central Harlem (CD10),01/01/2020,19.1,2020.0,Annual Average
643,Annual vehicle miles traveled,per square mile,CD,310.0,Bay Ridge and Dyker Heights (CD10),01/01/2019,84.0,2019.0,
643,Annual vehicle miles traveled,per square mile,CD,110.0,Central Harlem (CD10),01/01/2019,84.5,2019.0,
643,Annual vehicle miles traveled,per square mile,CD,112.0,Washington Heights and Inwood (CD12),01/01/2019,151.5,2019.0,
645,Annual vehicle miles traveled (trucks),per square mile,CD,112.0,Washington Heights and Inwood (CD12),01/01/2019,8.5,2019.0,
645,Annual vehicle miles traveled (trucks),per square mile,CD,310.0,Bay Ridge and Dyker Heights (CD10),01/01/2019,4.9,2019.0,
386,Ozone (O3),ppb,CD,112.0,Washington Heights and Inwood (CD12),06/01/2019,27.8,2019.0,Summer
386,Ozone (O3),ppb,UHF42,305.0,Upper East Side,06/01/2019,25.9,2019.0,Summer
644,Annual vehicle miles traveled (cars),per square mile,UHF42,303.0,East Harlem,01/01/2019,135.8,2019.0,
643,Annual vehicle miles traveled,per square mile,CD,104.0,Clinton and Chelsea (CD4),01/01/2019,161.5,2019.0,
643,Annual vehicle miles traveled,per square mile,UHF42,305.0,Upper East Side,01/01/2019,124.6,2019.0,
644,Annual vehicle miles traveled (cars),per square mile,UHF42,302.0,Central Harlem - Morningside Heights,01/01/2019,100.7,2019.0,
643,Annual vehicle miles traveled,per square mile,CD,109.0,Morningside Heights and Hamilton Heights (CD9),01/01/2019,133.1,2019.0,
375,Nitrogen dioxide (NO2),ppb,UHF34,302.0,Central Harlem - Morningside Heights,06/01/2022,13.2,2022.0,Summer
386,Ozone (O3),ppb,UHF34,302.0,Central Harlem - Morningside Heights,06/01/2022,30.9,2022.0,Summer
386,Ozone (O3),ppb,UHF34,301.0,Washington Heights,06/01/2022,29.9,2022.0,Summer
365,Fine particles (PM 2.5),mcg/m3,UHF42,203.0,Bedford Stuyvesant - Crown Heights,01/01/2021,6.6,2021.0,Annual Average
375,Nitrogen dioxide (NO2),ppb,CD,207.0,Kingsbridge Heights and Bedford (CD7),01/01/2020,17.9,2020.0,Annual Average
375,Nitrogen dioxide (NO2),ppb,CD,207.0,Kingsbridge Heights and Bedford (CD7),12/01/2019,23.7,2019.0,Winter -20
643,Annual vehicle miles traveled,per square mile,CD,107.0,Upper West Side (CD7),01/01/2019,143.4,2019.0,
644,Annual vehicle miles traveled (cars),per square mile,CD,110.0,Central Harlem (CD10),01/01/2019,78.1,2019.0,
644,Annual vehicle miles traveled (cars),per square mile,CD,112.0,Washington Heights and Inwood (CD12),01/01/2019,139.5,2019.0,
644,Annual vehicle miles traveled (cars),per square mile,CD,310.0,Bay Ridge and Dyker Heights (CD10),01/01/2019,77.2,2019.0,
644,Annual vehicle miles traveled (cars),per square mile,UHF42,301.0,Washington Heights,01/01/2019,131.7,2019.0,
643,Annual vehicle miles traveled,per square mile,CD,108.0,Upper East Side (CD8),01/01/2019,138.6,2019.0,
375,Nitrogen dioxide (NO2),ppb,CD,108.0,Upper East Side (CD8),12/01/2021,23.4,2021.0,Winter -22
375,Nitrogen dioxide (NO2),ppb,CD,108.0,Upper East Side (CD8),06/01/2021,16.8,2021.0,Summer
386,Ozone (O3),ppb,CD,106.0,Stuyvesant Town and Turtle Bay (CD6),06/01/2021,27.2,2021.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,207.0,Kingsbridge Heights and Bedford (CD7),01/01/2021,6.6,2021.0,Annual Average
386,Ozone (O3),ppb,CD,107.0,Upper West Side (CD7),06/01/2021,27.8,2021.0,Summer
375,Nitrogen dioxide (NO2),ppb,CD,107.0,Upper West Side (CD7),01/01/2018,22.2,2018.0,Annual Average
645,Annual vehicle miles traveled (trucks),per square mile,UHF42,305.0,Upper East Side,01/01/2019,7.1,2019.0,
645,Annual vehicle miles traveled (trucks),per square mile,UHF42,303.0,East Harlem,01/01/2019,8.1,2019.0,
645,Annual vehicle miles traveled (trucks),per square mile,UHF42,203.0,Bedford Stuyvesant - Crown Heights,01/01/2019,2.8,2019.0,
645,Annual vehicle miles traveled (trucks),per square mile,CD,104.0,Clinton and Chelsea (CD4),01/01/2019,6.5,2019.0,
365,Fine particles (PM 2.5),mcg/m3,UHF42,308.0,Greenwich Village - SoHo,01/01/2020,8.2,2020.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,UHF34,302.0,Central Harlem - Morningside Heights,12/01/2021,7.1,2021.0,Winter -22
386,Ozone (O3),ppb,CD,403.0,Jackson Heights (CD3),06/01/2019,30.3,2019.0,Summer
375,Nitrogen dioxide (NO2),ppb,CD,103.0,Lower East Side and Chinatown (CD3),12/01/2019,29.8,2019.0,Winter -20
386,Ozone (O3),ppb,UHF42,308.0,Greenwich Village - SoHo,06/01/2022,30.3,2022.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,403.0,Jackson Heights (CD3),06/01/2018,8.3,2018.0,Summer
365,Fine particles (PM 2.5),mcg/m3,UHF42,202.0,Downtown - Heights - Slope,01/01/2018,7.9,2018.0,Annual Average
386,Ozone (O3),ppb,CD,205.0,Fordham and University Heights (CD5),06/01/2021,28.9,2021.0,Summer
386,Ozone (O3),ppb,UHF42,202.0,Downtown - Heights - Slope,06/01/2021,28.7,2021.0,Summer
375,Nitrogen dioxide (NO2),ppb,UHF42,202.0,Downtown - Heights - Slope,01/01/2018,21.1,2018.0,Annual Average
645,Annual vehicle miles traveled (trucks),per square mile,UHF42,302.0,Central Harlem - Morningside Heights,01/01/2019,4.4,2019.0,
375,Nitrogen dioxide (NO2),ppb,CD,109.0,Morningside Heights and Hamilton Heights (CD9),01/01/2021,18.0,2021.0,Annual Average
375,Nitrogen dioxide (NO2),ppb,CD,111.0,East Harlem (CD11),01/01/2021,18.3,2021.0,Annual Average
386,Ozone (O3),ppb,CD,111.0,East Harlem (CD11),06/01/2021,28.3,2021.0,Summer
386,Ozone (O3),ppb,CD,109.0,Morningside Heights and Hamilton Heights (CD9),06/01/2021,28.6,2021.0,Summer
375,Nitrogen dioxide (NO2),ppb,CD,411.0,Bayside and Little Neck (CD11),06/01/2021,10.2,2021.0,Summer
375,Nitrogen dioxide (NO2),ppb,CD,411.0,Bayside and Little Neck (CD11),12/01/2021,19.9,2021.0,Winter -22
645,Annual vehicle miles traveled (trucks),per square mile,UHF42,309.0,Union Square - Lower East Side,01/01/2019,6.7,2019.0,
645,Annual vehicle miles traveled (trucks),per square mile,CD,302.0,Fort Greene and Brooklyn Heights (CD2),01/01/2019,9.1,2019.0,
365,Fine particles (PM 2.5),mcg/m3,CD,302.0,Fort Greene and Brooklyn Heights (CD2),12/01/2020,7.3,2020.0,Winter -21
365,Fine particles (PM 2.5),mcg/m3,CD,402.0,Woodside and Sunnyside (CD2),12/01/2020,7.9,2020.0,Winter -21
365,Fine particles (PM 2.5),mcg/m3,UHF34,203.0,Bedford Stuyvesant - Crown Heights,12/01/2019,7.8,2019.0,Winter -20
365,Fine particles (PM 2.5),mcg/m3,UHF34,203.0,Bedford Stuyvesant - Crown Heights,06/01/2019,8.1,2019.0,Summer
643,Annual vehicle miles traveled,per square mile,CD,411.0,Bayside and Little Neck (CD11),01/01/2019,73.6,2019.0,
645,Annual vehicle miles traveled (trucks),per square mile,CD,411.0,Bayside and Little Neck (CD11),01/01/2019,4.9,2019.0,
645,Annual vehicle miles traveled (trucks),per square mile,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),01/01/2019,2.0,2019.0,
645,Annual vehicle miles traveled (trucks),per square mile,CD,109.0,Morningside Heights and Hamilton Heights (CD9),01/01/2019,6.7,2019.0,
386,Ozone (O3),ppb,UHF42,404.0,Bayside - Little Neck,06/01/2021,30.1,2021.0,Summer
645,Annual vehicle miles traveled (trucks),per square mile,UHF42,304.0,Upper West Side,01/01/2019,8.9,2019.0,
645,Annual vehicle miles traveled (trucks),per square mile,CD,207.0,Kingsbridge Heights and Bedford (CD7),01/01/2019,5.5,2019.0,
645,Annual vehicle miles traveled (trucks),per square mile,UHF42,404.0,Bayside - Little Neck,01/01/2019,4.9,2019.0,
365,Fine particles (PM 2.5),mcg/m3,CD,104.0,Clinton and Chelsea (CD4),12/01/2020,8.2,2020.0,Winter -21
375,Nitrogen dioxide (NO2),ppb,UHF42,305.0,Upper East Side,12/01/2020,24.0,2020.0,Winter -21
365,Fine particles (PM 2.5),mcg/m3,CD,103.0,Lower East Side and Chinatown (CD3),01/01/2022,7.2,2022.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,CD,303.0,Bedford Stuyvesant (CD3),01/01/2022,6.1,2022.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,CD,103.0,Lower East Side and Chinatown (CD3),01/01/2019,8.7,2019.0,Annual Average
375,Nitrogen dioxide (NO2),ppb,UHF34,203.0,Bedford Stuyvesant - Crown Heights,06/01/2019,14.3,2019.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,102.0,Greenwich Village and Soho (CD2),12/01/2020,8.6,2020.0,Winter -21
375,Nitrogen dioxide (NO2),ppb,CD,102.0,Greenwich Village and Soho (CD2),12/01/2020,25.3,2020.0,Winter -21
375,Nitrogen dioxide (NO2),ppb,CD,105.0,Midtown (CD5),12/01/2020,28.4,2020.0,Winter -21
365,Fine particles (PM 2.5),mcg/m3,CD,308.0,Crown Heights and Prospect Heights (CD8),12/01/2020,6.9,2020.0,Winter -21
386,Ozone (O3),ppb,UHF42,303.0,East Harlem,06/01/2022,31.6,2022.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,111.0,East Harlem (CD11),12/01/2020,6.8,2020.0,Winter -21
645,Annual vehicle miles traveled (trucks),per square mile,CD,111.0,East Harlem (CD11),01/01/2019,7.7,2019.0,
644,Annual vehicle miles traveled (cars),per square mile,CD,109.0,Morningside Heights and Hamilton Heights (CD9),01/01/2019,123.1,2019.0,
644,Annual vehicle miles traveled (cars),per square mile,CD,111.0,East Harlem (CD11),01/01/2019,140.8,2019.0,
644,Annual vehicle miles traveled (cars),per square mile,CD,411.0,Bayside and Little Neck (CD11),01/01/2019,67.6,2019.0,
645,Annual vehicle miles traveled (trucks),per square mile,UHF42,301.0,Washington Heights,01/01/2019,8.0,2019.0,
645,Annual vehicle miles traveled (trucks),per square mile,CD,108.0,Upper East Side (CD8),01/01/2019,7.8,2019.0,
645,Annual vehicle miles traveled (trucks),per square mile,CD,110.0,Central Harlem (CD10),01/01/2019,3.5,2019.0,
375,Nitrogen dioxide (NO2),ppb,CD,112.0,Washington Heights and Inwood (CD12),01/01/2021,16.9,2021.0,Annual Average
386,Ozone (O3),ppb,UHF42,304.0,Upper West Side,06/01/2019,25.6,2019.0,Summer
386,Ozone (O3),ppb,UHF42,404.0,Bayside - Little Neck,06/01/2022,33.4,2022.0,Summer
645,Annual vehicle miles traveled (trucks),per square mile,CD,107.0,Upper West Side (CD7),01/01/2019,9.1,2019.0,
644,Annual vehicle miles traveled (cars),per square mile,CD,207.0,Kingsbridge Heights and Bedford (CD7),01/01/2019,62.6,2019.0,
644,Annual vehicle miles traveled (cars),per square mile,CD,104.0,Clinton and Chelsea (CD4),01/01/2019,147.4,2019.0,
644,Annual vehicle miles traveled (cars),per square mile,UHF42,305.0,Upper East Side,01/01/2019,111.1,2019.0,
644,Annual vehicle miles traveled (cars),per square mile,CD,106.0,Stuyvesant Town and Turtle Bay (CD6),01/01/2019,176.5,2019.0,
644,Annual vehicle miles traveled (cars),per square mile,UHF42,203.0,Bedford Stuyvesant - Crown Heights,01/01/2019,77.6,2019.0,
645,Annual vehicle miles traveled (trucks),per square mile,UHF42,202.0,Downtown - Heights - Slope,01/01/2019,6.9,2019.0,
645,Annual vehicle miles traveled (trucks),per square mile,CD,205.0,Fordham and University Heights (CD5),01/01/2019,10.3,2019.0,
644,Annual vehicle miles traveled (cars),per square mile,CD,205.0,Fordham and University Heights (CD5),01/01/2019,87.9,2019.0,
644,Annual vehicle miles traveled (cars),per square mile,UHF42,202.0,Downtown - Heights - Slope,01/01/2019,116.2,2019.0,
644,Annual vehicle miles traveled (cars),per square mile,CD,302.0,Fort Greene and Brooklyn Heights (CD2),01/01/2019,132.2,2019.0,
644,Annual vehicle miles traveled (cars),per square mile,UHF42,309.0,Union Square - Lower East Side,01/01/2019,113.2,2019.0,
644,Annual vehicle miles traveled (cars),per square mile,CD,108.0,Upper East Side (CD8),01/01/2019,123.4,2019.0,
365,Fine particles (PM 2.5),mcg/m3,UHF42,301.0,Washington Heights,06/01/2022,7.2,2022.0,Summer
386,Ozone (O3),ppb,CD,108.0,Upper East Side (CD8),06/01/2019,25.9,2019.0,Summer
386,Ozone (O3),ppb,CD,110.0,Central Harlem (CD10),06/01/2019,27.3,2019.0,Summer
386,Ozone (O3),ppb,CD,107.0,Upper West Side (CD7),06/01/2019,25.6,2019.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,402.0,Woodside and Sunnyside (CD2),06/01/2019,9.7,2019.0,Summer
386,Ozone (O3),ppb,CD,402.0,Woodside and Sunnyside (CD2),06/01/2019,28.6,2019.0,Summer
375,Nitrogen dioxide (NO2),ppb,CD,103.0,Lower East Side and Chinatown (CD3),01/01/2022,17.8,2022.0,Annual Average
386,Ozone (O3),ppb,CD,105.0,Midtown (CD5),06/01/2019,23.1,2019.0,Summer
365,Fine particles (PM 2.5),mcg/m3,UHF34,305307.0,Upper East Side-Gramercy,01/01/2021,7.6,2021.0,Annual Average
375,Nitrogen dioxide (NO2),ppb,UHF42,309.0,Union Square - Lower East Side,06/01/2022,13.9,2022.0,Summer
